name;koordinat;foto;plastik;metal;bymaga;steklo;odegda;batareiki;lampochki;technika;krishechki;shini;inoe;zubnie_shetki;gradusniki;kol_vo_sectorov_diagrav;cvet;multipole;info1;info2;info3;info4;info5;
"ул. Орджоникидзе, 28, Западный округ
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.022947,38.963976;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Коммунаров, 27
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.022998,38.995471;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"ул. Сормовская, 12А 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023131,39.063123;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Рашпилевская, 34
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.023144,38.968082;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"ул. 2-я Пятилетка, 13 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023208,39.024056;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
" ул. Шевченко, 131/2 
Контейнер АО ""Мусороуборочная компания""  для приема макулатуры и картона
https://trashcomp.com";45.023284,39.009081;;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"#0283BC
";bymaga;;;;;;
"ул. Тюляева, 3, корпус 2
Контейнер ООО ""РТС"" (Чистый город) 
Принимают:
- макулатуру;
- пластиковые бутылки из-под напитков с маркировкой PET (01);
- пластиковые флаконы из-под бытовой химии с маркировкой HDPE/PEHD (02);
- пакеты (HDPE/PEHD (02));
- плёнку,  пупырчатую плёнку,  пакеты из-под молочных продуктов, мягкие почтовые конверты (LPDE (04));
- стрейч-плёнку,
- вёдра;
- ПП ящики;
- пенопласт
vyvozmusora23.ru
vtormusor.ru";45.0291191,39.0956748;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
бумага, макулатура, картон, любая неламинированная, а также черный металл. 89002636038, улица Тюляева, 1, подъезд 1;45.0291386758569, 39.09658249206431;;0;1;1;0;0;0;0;0;0;0;0;0;0;2;"#00A08C,#0283BC
";metal,bymaga;;;;;;
"ул. Сормовская, 10/2 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023291,39.061677;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Базовская, 14 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.02338,38.98347;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Ставропольская, 107/3 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023418,39.018019;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Шоссейная, 83, хутор Ленина 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023463,39.212558;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
" ул. Митрофана Седина, 46 
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.023475,38.97737;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"ул. Селезнёва, 108 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023558,39.038806;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Бородинская, 37 
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.02366,39.089696;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"ул. Карасунская, 100 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.023909,39.091205;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Октябрьская, 12/1 
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.024272,39.081835;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"ул. Уральская, 98/11
Контейнер для приёма батареек в магазине Эльдорадо";45.029820, 39.046181;;0;0;0;0;0;1;0;0;0;0;0;0;0;1;#D82329;batareiki;;;;;;
" ул. Леваневского, 18 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024355,38.982005;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Переходная, 2 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024597,38.99195;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Кирова, 27 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024654,38.963518;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
" ул. Митрофана Седина, 54 
Контейнеры АО ""Мусороуборочная компания"" для приема:
- пластика (пластиковые бутылки из-под напитков с маркировкой PET (01));
- макулатуры и картона
https://trashcomp.com";45.024711,38.977487;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;"#FEF008
,#0283BC
";plastik,bymaga;;;;;;
"Одеяла, подстилки, Краснодог, улица Куйбышева, 2 - https://krasnodog.ru/
Краснодог - приют для собак и кошек
Им можно отправить одеяла, простыни и газеты то, что можно использовать как подстилки для животных";45.030324, 39.009745;;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"#D8107F
";odegda;;;;;;
"ул.Селезнёва, 92 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024858,39.034386;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Сормовская, 11 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024883,39.067633;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
"ул. Сормовская, 9 
Контейнер АО ""Мусороуборочная компания"" для приема пластика (пластиковые бутылки из-под напитков с маркировкой PET (01))
https://trashcomp.com";45.024934,39.06589;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"#FEF008
";plastik;;;;;;
